Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2017,2017 Senior Report,Hospital Readmissions,Illinois,36,15,0.2,15.2,14.8
2017,2017 Senior Report,Hospital Readmissions,Indiana,20,14.3,-0.6,14.6,14
2017,2017 Senior Report,Hospital Readmissions,Kansas,16,14.1,-0.8,14.5,13.7
2017,2017 Senior Report,Hospital Readmissions,Kentucky,46,15.6,0.9,16,15.3
2017,2017 Senior Report,Hospital Readmissions,Louisiana,46,15.6,0.9,15.9,15.2
2017,2017 Senior Report,Hospital Readmissions,Massachusetts,34,14.9,0.1,15.2,14.6
2017,2017 Senior Report,Hospital Readmissions,Maryland,,,0,,
2017,2017 Senior Report,Hospital Readmissions,Maine,10,13.7,-1.2,14.3,13.2
2017,2017 Senior Report,Hospital Readmissions,Michigan,39,15.3,0.6,15.6,15.1
2017,2017 Senior Report,Hospital Readmissions,Minnesota,16,14.1,-0.8,14.5,13.7
2017,2017 Senior Report,Hospital Readmissions,Missouri,37,15.2,0.4,15.5,14.9
2017,2017 Senior Report,Hospital Readmissions,Mississippi,44,15.4,0.7,15.8,15
2017,2017 Senior Report,Hospital Readmissions,Montana,6,13.1,-1.9,13.8,12.4
2017,2017 Senior Report,Hospital Readmissions,North Carolina,20,14.3,-0.6,14.6,14.1
2017,2017 Senior Report,Hospital Readmissions,North Dakota,13,14,-0.9,14.9,13.2
2017,2017 Senior Report,Hospital Readmissions,Nebraska,10,13.7,-1.2,14.2,13.2
2017,2017 Senior Report,Hospital Readmissions,New Hampshire,26,14.6,-0.2,15.2,14
2017,2017 Senior Report,Hospital Readmissions,New Jersey,37,15.2,0.4,15.4,15
2017,2017 Senior Report,Hospital Readmissions,New Mexico,12,13.9,-1,14.6,13.3
2017,2017 Senior Report,Hospital Readmissions,Nevada,39,15.3,0.6,15.9,14.7
2017,2017 Senior Report,Hospital Readmissions,New York,39,15.3,0.6,15.5,15.1
2017,2017 Senior Report,Hospital Readmissions,Ohio,39,15.3,0.6,15.6,15.1
2017,2017 Senior Report,Hospital Readmissions,Oklahoma,26,14.6,-0.2,15,14.3
2017,2017 Senior Report,Hospital Readmissions,Oregon,5,13,-2,13.5,12.5
2017,2017 Senior Report,Hospital Readmissions,Pennsylvania,29,14.7,-0.1,14.9,14.5
2017,2017 Senior Report,Hospital Readmissions,Rhode Island,39,15.3,0.6,16.1,14.5
2017,2017 Senior Report,Hospital Readmissions,South Carolina,23,14.4,-0.4,14.7,14.1
2017,2017 Senior Report,Hospital Readmissions,South Dakota,7,13.3,-1.7,14,12.5
2017,2017 Senior Report,Hospital Readmissions,Tennessee,34,14.9,0.1,15.1,14.6
2017,2017 Senior Report,Hospital Readmissions,Texas,29,14.7,-0.1,14.9,14.6
2017,2017 Senior Report,Hospital Readmissions,Utah,2,12.4,-2,13,11.8
2017,2017 Senior Report,Hospital Readmissions,Virginia,29,14.7,-0.1,15,14.5
2017,2017 Senior Report,Hospital Readmissions,Vermont,8,13.6,-1.3,14.5,12.8
2017,2017 Senior Report,Hospital Readmissions,Washington,8,13.6,-1.3,13.9,13.3
2017,2017 Senior Report,Hospital Readmissions,Wisconsin,19,14.2,-0.7,14.5,13.9
2017,2017 Senior Report,Hospital Readmissions,West Virginia,49,15.8,1.1,16.3,15.3
2017,2017 Senior Report,Hospital Readmissions,Wyoming,13,14,-0.9,15,13
2017,2017 Senior Report,ICU Use ,Alaska,19,9.7,-0.96,,
2017,2017 Senior Report,ICU Use ,Alabama,36,14.1,0.07,,
2017,2017 Senior Report,ICU Use ,United States,,13.8,,,
2017,2017 Senior Report,ICU Use ,Arkansas,18,9.5,-1,,
2017,2017 Senior Report,ICU Use ,Arizona,40,15.2,0.33,,
2017,2017 Senior Report,ICU Use ,California,48,17.6,0.89,,
2017,2017 Senior Report,ICU Use ,Colorado,16,8.6,-1.21,,
2017,2017 Senior Report,ICU Use ,Connecticut,32,13.5,-0.07,,
2017,2017 Senior Report,ICU Use ,District of Columbia,,13.6,,,
2017,2017 Senior Report,ICU Use ,Delaware,31,13.4,-0.09,,
2017,2017 Senior Report,ICU Use ,Florida,49,20,1.44,,
2017,2017 Senior Report,ICU Use ,Georgia,27,12.2,-0.37,,
2017,2017 Senior Report,ICU Use ,Hawaii,38,14.3,0.12,,
2017,2017 Senior Report,ICU Use ,Iowa,10,6.8,-1.63,,
2017,2017 Senior Report,ICU Use ,Idaho,3,5,-2,,
2017,2017 Senior Report,ICU Use ,Illinois,46,16.2,0.56,,
2017,2017 Senior Report,ICU Use ,Indiana,29,12.9,-0.21,,
2017,2017 Senior Report,ICU Use ,Kansas,20,10.4,-0.79,,
2017,2017 Senior Report,ICU Use ,Kentucky,43,15.5,0.4,,
2017,2017 Senior Report,ICU Use ,Louisiana,32,13.5,-0.07,,
2017,2017 Senior Report,ICU Use ,Massachusetts,15,8.2,-1.31,,
2017,2017 Senior Report,ICU Use ,Maryland,22,11.2,-0.61,,
2017,2017 Senior Report,ICU Use ,Maine,4,5.1,-2,,
2017,2017 Senior Report,ICU Use ,Michigan,30,13,-0.19,,
2017,2017 Senior Report,ICU Use ,Minnesota,6,6,-1.82,,
2017,2017 Senior Report,ICU Use ,Missouri,34,13.8,0,,
2017,2017 Senior Report,ICU Use ,Mississippi,23,11.7,-0.49,,
2017,2017 Senior Report,ICU Use ,Montana,10,6.8,-1.63,,
2017,2017 Senior Report,ICU Use ,North Carolina,28,12.8,-0.23,,
2017,2017 Senior Report,ICU Use ,North Dakota,1,4.2,-2,,
2017,2017 Senior Report,ICU Use ,Nebraska,21,11,-0.65,,
2017,2017 Senior Report,ICU Use ,New Hampshire,12,7.1,-1.56,,
2017,2017 Senior Report,ICU Use ,New Jersey,50,22.6,2,,
2017,2017 Senior Report,ICU Use ,New Mexico,26,12.1,-0.4,,
2017,2017 Senior Report,ICU Use ,Nevada,47,16.9,0.72,,
2017,2017 Senior Report,ICU Use ,New York,24,11.8,-0.47,,
2017,2017 Senior Report,ICU Use ,Ohio,39,14.4,0.14,,
2017,2017 Senior Report,ICU Use ,Oklahoma,25,12,-0.42,,
2017,2017 Senior Report,ICU Use ,Oregon,5,5.3,-1.98,,
2017,2017 Senior Report,ICU Use ,Pennsylvania,42,15.4,0.37,,
2017,2017 Senior Report,ICU Use ,Rhode Island,14,7.8,-1.4,,
2017,2017 Senior Report,ICU Use ,South Carolina,36,14.1,0.07,,
2017,2017 Senior Report,ICU Use ,South Dakota,13,7.3,-1.51,,
2017,2017 Senior Report,ICU Use ,Tennessee,34,13.8,0,,
2017,2017 Senior Report,ICU Use ,Texas,44,15.9,0.49,,
2017,2017 Senior Report,ICU Use ,Utah,7,6.1,-1.79,,
2017,2017 Senior Report,ICU Use ,Virginia,41,15.3,0.35,,
2017,2017 Senior Report,ICU Use ,Vermont,2,4.9,-2,,
2017,2017 Senior Report,ICU Use ,Washington,17,9.2,-1.07,,
2017,2017 Senior Report,ICU Use ,Wisconsin,8,6.3,-1.75,,
2017,2017 Senior Report,ICU Use ,West Virginia,45,16,0.51,,
2017,2017 Senior Report,ICU Use ,Wyoming,8,6.3,-1.75,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Alaska,,,0,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Alabama,29,12.2,0.11,,
2017,2017 Senior Report,Low-care Nursing Home Residents,United States,,11.7,,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Arkansas,41,15.5,0.84,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Arizona,19,10.4,-0.29,,
2017,2017 Senior Report,Low-care Nursing Home Residents,California,20,10.5,-0.27,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Colorado,37,14.4,0.6,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Connecticut,35,13.9,0.49,,
2017,2017 Senior Report,Low-care Nursing Home Residents,District of Columbia,,,,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Delaware,30,12.6,0.2,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Florida,11,8.5,-0.71,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Georgia,17,9.7,-0.44,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Hawaii,2,4,-1.71,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Iowa,44,17,1.17,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Idaho,20,10.5,-0.27,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Illinois,44,17,1.17,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Indiana,10,7.6,-0.91,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Kansas,47,20,1.84,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Kentucky,8,6.9,-1.06,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Louisiana,36,14.2,0.55,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Massachusetts,22,10.9,-0.18,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Maryland,6,6.4,-1.17,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Maine,1,3.8,-1.75,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Michigan,17,9.7,-0.44,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Minnesota,40,15.2,0.78,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Missouri,49,24.3,2,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Mississippi,31,13.1,0.31,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Montana,46,18.3,1.46,,
2017,2017 Senior Report,Low-care Nursing Home Residents,North Carolina,7,6.7,-1.11,,
2017,2017 Senior Report,Low-care Nursing Home Residents,North Dakota,39,14.7,0.66,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Nebraska,38,14.5,0.62,,
2017,2017 Senior Report,Low-care Nursing Home Residents,New Hampshire,32,13.4,0.38,,
2017,2017 Senior Report,Low-care Nursing Home Residents,New Jersey,24,11.3,-0.09,,
2017,2017 Senior Report,Low-care Nursing Home Residents,New Mexico,34,13.7,0.44,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Nevada,23,11.1,-0.13,,
2017,2017 Senior Report,Low-care Nursing Home Residents,New York,11,8.5,-0.71,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Ohio,27,11.7,0,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Oklahoma,48,23,2,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Oregon,11,8.5,-0.71,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Pennsylvania,9,7.4,-0.95,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Rhode Island,33,13.5,0.4,,
2017,2017 Senior Report,Low-care Nursing Home Residents,South Carolina,4,5.7,-1.33,,
2017,2017 Senior Report,Low-care Nursing Home Residents,South Dakota,43,16.9,1.15,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Tennessee,5,5.8,-1.31,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Texas,26,11.4,-0.07,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Utah,3,4.5,-1.6,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Virginia,16,9.2,-0.55,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Vermont,15,9,-0.6,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Washington,14,8.6,-0.69,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Wisconsin,24,11.3,-0.09,,
2017,2017 Senior Report,Low-care Nursing Home Residents,West Virginia,27,11.7,0,,
2017,2017 Senior Report,Low-care Nursing Home Residents,Wyoming,42,15.9,0.93,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Alabama,45,42.7,0.82,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Alaska,1,22.6,-2,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Arizona,16,32.6,-0.87,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Arkansas,25,36.5,-0.22,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,California,22,34.6,-0.53,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Colorado,4,25.8,-2,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Connecticut,34,39.3,0.25,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Delaware,42,40.9,0.52,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Florida,50,45.4,1.27,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Georgia,32,39,0.2,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Hawaii,20,33.6,-0.7,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Idaho,7,27.3,-1.75,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Illinois,26,37.3,-0.08,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Indiana,34,39.3,0.25,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Iowa,15,32.4,-0.9,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Kansas,23,35,-0.47,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Kentucky,45,42.7,0.82,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Louisiana,48,43.7,0.99,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Maine,20,33.6,-0.7,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Maryland,30,38.3,0.08,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Massachusetts,29,38,0.03,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Michigan,43,41.1,0.55,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Minnesota,10,28.7,-1.52,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Mississippi,34,39.3,0.25,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Missouri,31,38.4,0.1,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Montana,3,25.1,-2,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Nebraska,13,31.5,-1.05,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Nevada,19,33.2,-0.77,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,New Hampshire,14,31.6,-1.04,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,New Jersey,49,44.1,1.05,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,New Mexico,11,29.6,-1.37,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,New York,44,41.6,0.63,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,North Carolina,28,37.7,-0.02,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,North Dakota,17,32.8,-0.83,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Ohio,37,39.8,0.33,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Oklahoma,37,39.8,0.33,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Oregon,6,27,-1.8,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Pennsylvania,40,40.5,0.45,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Rhode Island,40,40.5,0.45,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,South Carolina,26,37.3,-0.08,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,South Dakota,12,30.2,-1.27,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Tennessee,33,39.2,0.23,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Texas,39,40.1,0.38,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Utah,8,27.7,-1.69,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Vermont,5,26.1,-1.95,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Virginia,24,35.6,-0.37,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Washington,9,28.4,-1.57,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,West Virginia,47,42.8,0.83,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Wisconsin,17,32.8,-0.83,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,Wyoming,2,22.9,-2,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,United States,,37.8,,,
2017,2017 Senior Report,Multiple Chronic Conditions - Seniors,District of Columbia,,34.7,,,
2017,2017 Senior Report,Nursing Home Quality,Alabama,16,50.7,0.94,,
2017,2017 Senior Report,Nursing Home Quality,Alaska,33,43.9,0.17,,
2017,2017 Senior Report,Nursing Home Quality,Arizona,10,52.2,1.11,,
2017,2017 Senior Report,Nursing Home Quality,Arkansas,25,47.6,0.59,,
2017,2017 Senior Report,Nursing Home Quality,California,14,51.3,1.01,,
2017,2017 Senior Report,Nursing Home Quality,Colorado,9,52.5,1.15,,
2017,2017 Senior Report,Nursing Home Quality,Connecticut,22,48.9,0.74,,
2017,2017 Senior Report,Nursing Home Quality,Delaware,7,53.5,1.26,,
2017,2017 Senior Report,Nursing Home Quality,Florida,18,50.1,0.87,,
2017,2017 Senior Report,Nursing Home Quality,Georgia,45,31.5,-1.24,,
2017,2017 Senior Report,Nursing Home Quality,Hawaii,15,51.2,1,,
2017,2017 Senior Report,Nursing Home Quality,Idaho,11,51.6,1.04,,
2017,2017 Senior Report,Nursing Home Quality,Illinois,41,35,-0.84,,
2017,2017 Senior Report,Nursing Home Quality,Indiana,29,46,0.41,,
2017,2017 Senior Report,Nursing Home Quality,Iowa,22,48.9,0.74,,
2017,2017 Senior Report,Nursing Home Quality,Kansas,34,43.4,0.11,,
2017,2017 Senior Report,Nursing Home Quality,Kentucky,46,29.5,-1.46,,
2017,2017 Senior Report,Nursing Home Quality,Louisiana,49,27,-1.75,,
2017,2017 Senior Report,Nursing Home Quality,Maine,1,56.4,1.59,,
2017,2017 Senior Report,Nursing Home Quality,Maryland,36,41.5,-0.1,,
2017,2017 Senior Report,Nursing Home Quality,Massachusetts,29,46,0.41,,
2017,2017 Senior Report,Nursing Home Quality,Michigan,28,47.1,0.53,,
2017,2017 Senior Report,Nursing Home Quality,Minnesota,5,55,1.43,,
2017,2017 Senior Report,Nursing Home Quality,Mississippi,39,37.2,-0.59,,
2017,2017 Senior Report,Nursing Home Quality,Missouri,32,44.6,0.25,,
2017,2017 Senior Report,Nursing Home Quality,Montana,13,51.5,1.03,,
2017,2017 Senior Report,Nursing Home Quality,Nebraska,21,49.1,0.76,,
2017,2017 Senior Report,Nursing Home Quality,Nevada,35,42.2,-0.02,,
2017,2017 Senior Report,Nursing Home Quality,New Hampshire,8,53,1.2,,
2017,2017 Senior Report,Nursing Home Quality,New Jersey,11,51.6,1.04,,
2017,2017 Senior Report,Nursing Home Quality,New Mexico,43,32.1,-1.17,,
2017,2017 Senior Report,Nursing Home Quality,New York,27,47.2,0.54,,
2017,2017 Senior Report,Nursing Home Quality,North Carolina,47,28.2,-1.61,,
2017,2017 Senior Report,Nursing Home Quality,North Dakota,17,50.5,0.92,,
2017,2017 Senior Report,Nursing Home Quality,Ohio,38,38.6,-0.43,,
2017,2017 Senior Report,Nursing Home Quality,Oklahoma,44,31.6,-1.22,,
2017,2017 Senior Report,Nursing Home Quality,Oregon,18,50.1,0.87,,
2017,2017 Senior Report,Nursing Home Quality,Pennsylvania,40,35.2,-0.82,,
2017,2017 Senior Report,Nursing Home Quality,Rhode Island,6,54,1.32,,
2017,2017 Senior Report,Nursing Home Quality,South Carolina,25,47.6,0.59,,
2017,2017 Senior Report,Nursing Home Quality,South Dakota,31,44.8,0.27,,
2017,2017 Senior Report,Nursing Home Quality,Tennessee,37,40.2,-0.25,,
2017,2017 Senior Report,Nursing Home Quality,Texas,48,27.8,-1.66,,
2017,2017 Senior Report,Nursing Home Quality,Utah,3,55.4,1.47,,
2017,2017 Senior Report,Nursing Home Quality,Vermont,4,55.1,1.44,,
2017,2017 Senior Report,Nursing Home Quality,Virginia,42,34.6,-0.88,,
2017,2017 Senior Report,Nursing Home Quality,Washington,2,56.3,1.58,,
2017,2017 Senior Report,Nursing Home Quality,West Virginia,50,25.8,-1.88,,
2017,2017 Senior Report,Nursing Home Quality,Wisconsin,20,49.6,0.82,,
2017,2017 Senior Report,Nursing Home Quality,Wyoming,24,48.2,0.66,,
2017,2017 Senior Report,Nursing Home Quality,United States,,42.4,0,,
2017,2017 Senior Report,Nursing Home Quality,District of Columbia,,55.4,0,,
2017,2017 Senior Report,Obesity - Seniors,Alabama,38,30.2,0.79,32.5,27.8
2017,2017 Senior Report,Obesity - Seniors,Alaska,50,34.7,2,40.1,29.4
2017,2017 Senior Report,Obesity - Seniors,Arizona,7,24.2,-1.03,26.3,22.2
2017,2017 Senior Report,Obesity - Seniors,Arkansas,36,29.8,0.67,32.9,26.8
2017,2017 Senior Report,Obesity - Seniors,California,4,22.8,-1.45,25,20.5
2017,2017 Senior Report,Obesity - Seniors,Colorado,2,20,-2,21.7,18.3
2017,2017 Senior Report,Obesity - Seniors,Connecticut,11,25.5,-0.64,27.3,23.6
2017,2017 Senior Report,Obesity - Seniors,Delaware,23,27.9,0.09,30.8,24.9
2017,2017 Senior Report,Obesity - Seniors,Florida,12,25.8,-0.54,27.8,23.9
2017,2017 Senior Report,Obesity - Seniors,Georgia,34,29.7,0.64,32.5,26.8
2017,2017 Senior Report,Obesity - Seniors,Hawaii,1,17.9,-2,20.3,15.6
2017,2017 Senior Report,Obesity - Seniors,Idaho,19,27.3,-0.09,30,24.6
2017,2017 Senior Report,Obesity - Seniors,Illinois,46,31.3,1.12,34,28.5
2017,2017 Senior Report,Obesity - Seniors,Indiana,33,29.5,0.58,32.1,27
2017,2017 Senior Report,Obesity - Seniors,Iowa,44,31.1,1.06,33.6,28.7
2017,2017 Senior Report,Obesity - Seniors,Kansas,40,30.5,0.88,31.7,29.2
2017,2017 Senior Report,Obesity - Seniors,Kentucky,45,31.2,1.09,34.2,28.2
2017,2017 Senior Report,Obesity - Seniors,Louisiana,49,33.6,1.82,36.7,30.5
2017,2017 Senior Report,Obesity - Seniors,Maine,28,29,0.42,31.1,26.9
2017,2017 Senior Report,Obesity - Seniors,Maryland,31,29.4,0.54,32,26.8
2017,2017 Senior Report,Obesity - Seniors,Massachusetts,10,25.2,-0.73,27.8,22.5
2017,2017 Senior Report,Obesity - Seniors,Michigan,37,30,0.73,32.1,27.9
2017,2017 Senior Report,Obesity - Seniors,Minnesota,25,28.5,0.27,30.1,27
2017,2017 Senior Report,Obesity - Seniors,Mississippi,41,30.8,0.97,33.5,28.2
2017,2017 Senior Report,Obesity - Seniors,Missouri,31,29.4,0.54,31.7,27
2017,2017 Senior Report,Obesity - Seniors,Montana,5,23.2,-1.33,25.6,20.7
2017,2017 Senior Report,Obesity - Seniors,Nebraska,48,32,1.33,33.7,30.3
2017,2017 Senior Report,Obesity - Seniors,Nevada,6,23.9,-1.12,28.6,19.2
